trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
23485273,7/1/2019 10:25,7/1/2019 10:52,3439,"1,649.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485274,7/1/2019 10:25,7/1/2019 10:39,4729,873,210,Ashland Ave & Division St,125,Rush St & Hubbard St,Subscriber,Male,1991
23485275,7/1/2019 10:25,7/1/2019 10:47,2356,"1,357.00",126,Clark St & North Ave,35,Streeter Dr & Grand Ave,Customer,,
23485276,7/1/2019 10:25,7/1/2019 10:43,5361,"1,070.00",304,Broadway & Waveland Ave,461,Broadway & Ridge Ave,Subscriber,Male,1993
23485278,7/1/2019 10:25,7/1/2019 11:07,4231,"2,496.00",169,Canal St & Harrison St,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1904
23485279,7/1/2019 10:25,7/1/2019 10:52,5411,"1,627.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485280,7/1/2019 10:25,7/1/2019 10:29,6353,255,171,May St & Cullerton St,137,Morgan Ave & 14th Pl,Subscriber,Male,1986
23485281,7/1/2019 10:25,7/1/2019 12:08,2089,"6,145.00",126,Clark St & North Ave,3,Shedd Aquarium,Customer,Female,1949
23485282,7/1/2019 10:25,7/1/2019 10:41,3985,965,308,Seeley Ave & Roscoe St,293,Broadway & Wilson Ave,Subscriber,Male,1991
23485283,7/1/2019 10:26,7/1/2019 10:35,5245,592,48,Larrabee St & Kingsbury St,118,Sedgwick St & North Ave,Subscriber,Female,1986
23485284,7/1/2019 10:26,7/1/2019 12:08,3850,"6,119.00",126,Clark St & North Ave,3,Shedd Aquarium,Customer,Male,1947
23485285,7/1/2019 10:26,7/1/2019 10:52,1864,"1,564.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485286,7/1/2019 10:26,7/1/2019 10:34,206,520,84,Milwaukee Ave & Grand Ave,77,Clinton St & Madison St,Subscriber,Female,1988
23485287,7/1/2019 10:26,7/1/2019 10:46,3579,"1,218.00",406,Lake Park Ave & 35th St,341,Adler Planetarium,Subscriber,Male,1991
23485288,7/1/2019 10:26,7/1/2019 10:52,5171,"1,568.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485289,7/1/2019 10:26,7/1/2019 11:26,3824,"3,617.00",623,Michigan Ave & 8th St,24,Fairbanks Ct & Grand Ave,Customer,,
23485290,7/1/2019 10:26,7/1/2019 10:31,3711,314,343,Racine Ave & Wrightwood Ave,327,Sheffield Ave & Webster Ave,Subscriber,Female,1997
23485291,7/1/2019 10:26,7/1/2019 10:34,3660,500,77,Clinton St & Madison St,43,Michigan Ave & Washington St,Subscriber,Male,1987
23485292,7/1/2019 10:26,7/1/2019 11:26,1894,"3,598.00",623,Michigan Ave & 8th St,24,Fairbanks Ct & Grand Ave,Customer,,
23485293,7/1/2019 10:26,7/1/2019 10:50,4922,"1,426.00",260,Kedzie Ave & Milwaukee Ave,61,Wood St & Milwaukee Ave,Subscriber,Male,1970
23485294,7/1/2019 10:26,7/1/2019 10:37,1138,665,627,LaSalle Dr & Huron St,81,Daley Center Plaza,Subscriber,Male,1986
23485295,7/1/2019 10:27,7/1/2019 10:35,2844,496,14,Morgan St & 18th St,273,Michigan Ave & 18th St,Subscriber,Female,1962
23485296,7/1/2019 10:27,7/1/2019 10:41,4143,861,287,Franklin St & Monroe St,43,Michigan Ave & Washington St,Customer,Male,1998
23485297,7/1/2019 10:27,7/1/2019 12:25,1619,"7,039.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485298,7/1/2019 10:27,7/1/2019 10:33,3697,339,7,Field Blvd & South Water St,81,Daley Center Plaza,Subscriber,Male,1992
23485299,7/1/2019 10:27,7/1/2019 12:24,426,"7,022.00",35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Customer,,
23485300,7/1/2019 10:27,7/1/2019 10:30,3946,171,331,Halsted St & Clybourn Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Female,1972
23485301,7/1/2019 10:27,7/1/2019 10:34,2520,391,425,Harper Ave & 59th St,247,Shore Dr & 55th St,Subscriber,Male,1992
23485302,7/1/2019 10:28,7/1/2019 10:35,851,444,632,Clark St & Newport St,304,Broadway & Waveland Ave,Subscriber,Female,1985
23485303,7/1/2019 10:28,7/1/2019 10:31,344,184,96,Desplaines St & Randolph St,18,Wacker Dr & Washington St,Subscriber,Male,1988
23485304,7/1/2019 10:28,7/1/2019 10:54,2299,"1,549.00",308,Seeley Ave & Roscoe St,290,Kedzie Ave & Palmer Ct,Customer,Female,1982
23485305,7/1/2019 10:28,7/1/2019 10:34,5264,363,161,Rush St & Superior St,111,Sedgwick St & Huron St,Subscriber,Female,1991
23485306,7/1/2019 10:28,7/1/2019 10:39,1722,665,52,Michigan Ave & Lake St,126,Clark St & North Ave,Subscriber,Male,1993
23485307,7/1/2019 10:28,7/1/2019 10:38,1730,605,145,Mies van der Rohe Way & Chestnut St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1984
23485308,7/1/2019 10:28,7/1/2019 10:38,2692,611,317,Wood St & Taylor St,103,Clinton St & Polk St,Subscriber,Male,1988
23485309,7/1/2019 10:28,7/1/2019 10:47,442,"1,140.00",374,Western Ave & Walton St,317,Wood St & Taylor St,Subscriber,Male,1985
23485310,7/1/2019 10:28,7/1/2019 11:23,5969,"3,298.00",249,Montrose Harbor,35,Streeter Dr & Grand Ave,Customer,,
23485311,7/1/2019 10:28,7/1/2019 10:53,604,"1,453.00",247,Shore Dr & 55th St,406,Lake Park Ave & 35th St,Subscriber,Male,1969
23485312,7/1/2019 10:29,7/1/2019 10:51,5188,"1,373.00",177,Theater on the Lake,300,Broadway & Barry Ave,Customer,,
23485314,7/1/2019 10:29,7/1/2019 11:13,3185,"2,661.00",99,Lake Shore Dr & Ohio St,177,Theater on the Lake,Customer,Female,1989
23485315,7/1/2019 10:29,7/1/2019 10:52,4279,"1,384.00",177,Theater on the Lake,300,Broadway & Barry Ave,Customer,,
23485316,7/1/2019 10:29,7/1/2019 10:34,1743,342,77,Clinton St & Madison St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1992
23485317,7/1/2019 10:29,7/1/2019 11:23,6380,"3,267.00",249,Montrose Harbor,35,Streeter Dr & Grand Ave,Customer,,
23485318,7/1/2019 10:29,7/1/2019 11:27,430,"3,452.00",198,Green St & Madison St,198,Green St & Madison St,Customer,Female,1993
23485319,7/1/2019 10:29,7/1/2019 11:23,1769,"3,264.00",249,Montrose Harbor,35,Streeter Dr & Grand Ave,Customer,,
23485320,7/1/2019 10:29,7/1/2019 10:51,396,"1,320.00",268,Lake Shore Dr & North Blvd,304,Broadway & Waveland Ave,Subscriber,Male,1989
23485321,7/1/2019 10:29,7/1/2019 10:36,4912,436,20,Sheffield Ave & Kingsbury St,327,Sheffield Ave & Webster Ave,Subscriber,Female,1966
23485322,7/1/2019 10:29,7/1/2019 12:07,1036,"5,880.00",85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
23485323,7/1/2019 10:29,7/1/2019 11:23,5042,"3,250.00",249,Montrose Harbor,35,Streeter Dr & Grand Ave,Customer,,
23485324,7/1/2019 10:30,7/1/2019 10:32,3121,168,66,Clinton St & Lake St,18,Wacker Dr & Washington St,Subscriber,Male,1979
23485325,7/1/2019 10:30,7/1/2019 10:33,496,200,620,Orleans St & Chestnut St (NEXT Apts),182,Wells St & Elm St,Subscriber,Male,1990
23485327,7/1/2019 10:30,7/1/2019 10:32,6393,114,99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Subscriber,Male,1976
23485329,7/1/2019 10:30,7/1/2019 10:43,3195,759,140,Dearborn Pkwy & Delaware Pl,287,Franklin St & Monroe St,Subscriber,Male,1992
23485330,7/1/2019 10:30,7/1/2019 11:53,1212,"4,988.00",18,Wacker Dr & Washington St,181,LaSalle St & Illinois St,Subscriber,Male,1989
23485332,7/1/2019 10:31,7/1/2019 10:39,3499,532,632,Clark St & Newport St,220,Clark St & Drummond Pl,Subscriber,Female,1995
23485333,7/1/2019 10:31,7/1/2019 11:06,1984,"2,130.00",85,Michigan Ave & Oak St,85,Michigan Ave & Oak St,Customer,,
23485334,7/1/2019 10:31,7/1/2019 10:41,986,590,196,Cityfront Plaza Dr & Pioneer Ct,18,Wacker Dr & Washington St,Subscriber,Female,1962
23485338,7/1/2019 10:32,7/1/2019 13:21,1361,"10,165.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23485339,7/1/2019 10:32,7/1/2019 10:43,6144,661,255,Indiana Ave & Roosevelt Rd,43,Michigan Ave & Washington St,Subscriber,Male,1982
23485340,7/1/2019 10:32,7/1/2019 10:36,4053,225,210,Ashland Ave & Division St,17,Honore St & Division St,Subscriber,Male,1963
23485341,7/1/2019 10:32,7/1/2019 10:37,3922,292,18,Wacker Dr & Washington St,81,Daley Center Plaza,Subscriber,Male,1998
23485342,7/1/2019 10:32,7/1/2019 10:35,2815,156,420,Ellis Ave & 55th St,248,Woodlawn Ave & 55th St,Subscriber,Female,1960
23485343,7/1/2019 10:32,7/1/2019 13:22,3552,"10,161.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23485344,7/1/2019 10:32,7/1/2019 10:46,514,805,552,Ashland Ave & McDowell Ave,552,Ashland Ave & McDowell Ave,Subscriber,Male,1977
23485345,7/1/2019 10:32,7/1/2019 10:37,2909,283,18,Wacker Dr & Washington St,81,Daley Center Plaza,Subscriber,Male,1997
23485346,7/1/2019 10:33,7/1/2019 10:34,994,70,18,Wacker Dr & Washington St,18,Wacker Dr & Washington St,Subscriber,Male,1998
23485347,7/1/2019 10:33,7/1/2019 12:21,360,"6,498.00",90,Millennium Park,90,Millennium Park,Customer,,
23485349,7/1/2019 10:33,7/1/2019 11:02,4345,"1,773.00",210,Ashland Ave & Division St,117,Wilton Ave & Belmont Ave,Subscriber,Male,1971
23485350,7/1/2019 10:33,7/1/2019 11:23,2872,"3,005.00",99,Lake Shore Dr & Ohio St,94,Clark St & Armitage Ave,Customer,Female,1971
23485351,7/1/2019 10:33,7/1/2019 10:37,822,229,432,Clark St & Lunt Ave,449,Clark St & Columbia Ave,Subscriber,Male,1984
23485353,7/1/2019 10:33,7/1/2019 10:43,4503,596,287,Franklin St & Monroe St,43,Michigan Ave & Washington St,Subscriber,Male,1986
23485354,7/1/2019 10:33,7/1/2019 10:39,5942,322,195,Columbus Dr & Randolph St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1956
23485355,7/1/2019 10:33,7/1/2019 10:42,4949,522,258,Logan Blvd & Elston Ave,260,Kedzie Ave & Milwaukee Ave,Subscriber,Female,1992
23485357,7/1/2019 10:33,7/1/2019 10:44,2890,619,3,Shedd Aquarium,6,Dusable Harbor,Customer,,
23485358,7/1/2019 10:33,7/1/2019 10:51,3624,"1,050.00",177,Theater on the Lake,172,Rush St & Cedar St,Subscriber,Male,1986
23485359,7/1/2019 10:33,7/1/2019 11:09,217,"2,132.00",312,Clarendon Ave & Gordon Ter,192,Canal St & Adams St,Subscriber,Male,1975
23485360,7/1/2019 10:33,7/1/2019 10:44,4883,610,3,Shedd Aquarium,6,Dusable Harbor,Customer,,
23485361,7/1/2019 10:34,7/1/2019 10:50,4582,979,627,LaSalle Dr & Huron St,195,Columbus Dr & Randolph St,Subscriber,Male,1989
23485362,7/1/2019 10:34,7/1/2019 10:58,3325,"1,479.00",123,California Ave & Milwaukee Ave,81,Daley Center Plaza,Subscriber,Male,1979
23485363,7/1/2019 10:34,7/1/2019 11:54,2763,"4,806.00",327,Sheffield Ave & Webster Ave,327,Sheffield Ave & Webster Ave,Customer,,
23485364,7/1/2019 10:34,7/1/2019 10:48,4760,871,15,Racine Ave & 18th St,434,Ogden Ave & Roosevelt Rd,Subscriber,Male,1991
23485365,7/1/2019 10:34,7/1/2019 10:38,4772,233,197,Michigan Ave & Madison St,43,Michigan Ave & Washington St,Customer,Female,1975
23485366,7/1/2019 10:34,7/1/2019 11:54,3711,"4,791.00",327,Sheffield Ave & Webster Ave,327,Sheffield Ave & Webster Ave,Customer,,
23485367,7/1/2019 10:34,7/1/2019 10:56,4822,"1,349.00",461,Broadway & Ridge Ave,238,Wolcott (Ravenswood) Ave & Montrose Ave,Subscriber,Female,1979
23485369,7/1/2019 10:34,7/1/2019 10:49,3273,905,48,Larrabee St & Kingsbury St,106,State St & Pearson St,Customer,,
23485370,7/1/2019 10:35,7/1/2019 10:37,907,145,96,Desplaines St & Randolph St,73,Jefferson St & Monroe St,Subscriber,Male,1988
23485372,7/1/2019 10:35,7/1/2019 10:49,2877,884,48,Larrabee St & Kingsbury St,106,State St & Pearson St,Customer,,
23485373,7/1/2019 10:35,7/1/2019 11:02,4993,"1,603.00",76,Lake Shore Dr & Monroe St,43,Michigan Ave & Washington St,Customer,,
23485374,7/1/2019 10:35,7/1/2019 10:43,4421,503,172,Rush St & Cedar St,141,Clark St & Lincoln Ave,Subscriber,Female,1994
23485375,7/1/2019 10:35,7/1/2019 11:04,2737,"1,746.00",76,Lake Shore Dr & Monroe St,157,Lake Shore Dr & Wellington Ave,Customer,Female,1990
23485376,7/1/2019 10:35,7/1/2019 10:44,655,543,98,LaSalle St & Washington St,111,Sedgwick St & Huron St,Subscriber,Male,1963
23485377,7/1/2019 10:35,7/1/2019 11:22,3202,"2,840.00",7,Field Blvd & South Water St,423,University Ave & 57th St,Subscriber,Male,1976
23485378,7/1/2019 10:35,7/1/2019 11:08,729,"1,988.00",313,Lakeview Ave & Fullerton Pkwy,294,Broadway & Berwyn Ave,Subscriber,Male,1988
23485379,7/1/2019 10:35,7/1/2019 10:59,1496,"1,469.00",215,Damen Ave & Madison St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Female,1982
23485381,7/1/2019 10:35,7/1/2019 10:48,2241,749,91,Clinton St & Washington Blvd,142,McClurg Ct & Erie St,Subscriber,Male,1965
23485383,7/1/2019 10:36,7/1/2019 12:25,965,"6,582.00",76,Lake Shore Dr & Monroe St,211,St. Clair St & Erie St,Customer,,
23485384,7/1/2019 10:36,7/1/2019 12:01,5484,"5,103.00",35,Streeter Dr & Grand Ave,90,Millennium Park,Customer,,
23485385,7/1/2019 10:36,7/1/2019 10:46,3054,598,53,Wells St & Huron St,331,Halsted St & Clybourn Ave,Subscriber,Female,1992
23485386,7/1/2019 10:36,7/1/2019 10:48,893,697,77,Clinton St & Madison St,32,Racine Ave & Congress Pkwy,Subscriber,Male,1977
23485387,7/1/2019 10:36,7/1/2019 12:25,241,"6,560.00",76,Lake Shore Dr & Monroe St,211,St. Clair St & Erie St,Customer,,
23485388,7/1/2019 10:36,7/1/2019 10:48,4709,710,17,Honore St & Division St,622,California Ave & Cortez St,Subscriber,Male,1963
23485390,7/1/2019 10:36,7/1/2019 11:29,4528,"3,145.00",195,Columbus Dr & Randolph St,195,Columbus Dr & Randolph St,Customer,,
23485392,7/1/2019 10:36,7/1/2019 10:53,1155,"1,008.00",165,Clark St & Grace St,307,Southport Ave & Clybourn Ave,Subscriber,Female,1993
23485393,7/1/2019 10:37,7/1/2019 11:29,4151,"3,146.00",195,Columbus Dr & Randolph St,195,Columbus Dr & Randolph St,Customer,,
23485395,7/1/2019 10:37,7/1/2019 10:50,5749,778,326,Clark St & Leland Ave,311,Leavitt St & Lawrence Ave,Subscriber,Female,1985
23485398,7/1/2019 10:37,7/1/2019 10:43,2596,372,84,Milwaukee Ave & Grand Ave,77,Clinton St & Madison St,Subscriber,Male,1988
23485400,7/1/2019 10:37,7/1/2019 10:55,286,"1,064.00",165,Clark St & Grace St,307,Southport Ave & Clybourn Ave,Customer,Female,1984
23485401,7/1/2019 10:37,7/1/2019 10:50,240,783,264,Stetson Ave & South Water St,107,Desplaines St & Jackson Blvd,Subscriber,Female,1987
23485402,7/1/2019 10:37,7/1/2019 10:53,1467,958,59,Wabash Ave & Roosevelt Rd,4,Burnham Harbor,Customer,Male,1980
23485403,7/1/2019 10:37,7/1/2019 13:50,2605,"11,577.00",334,Lake Shore Dr & Belmont Ave,85,Michigan Ave & Oak St,Customer,Female,1989
23485404,7/1/2019 10:38,7/1/2019 10:42,4105,256,51,Clark St & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1988
23485405,7/1/2019 10:38,7/1/2019 11:07,5871,"1,769.00",5,State St & Harrison St,35,Streeter Dr & Grand Ave,Customer,Female,1997
23485406,7/1/2019 10:38,7/1/2019 10:46,2315,515,148,State St & 33rd St,237,MLK Jr Dr & 29th St,Subscriber,Male,1992
23485407,7/1/2019 10:38,7/1/2019 10:59,2492,"1,269.00",32,Racine Ave & Congress Pkwy,32,Racine Ave & Congress Pkwy,Subscriber,Male,1988
23485409,7/1/2019 10:38,7/1/2019 10:45,4280,426,51,Clark St & Randolph St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1989
23485410,7/1/2019 10:38,7/1/2019 11:20,933,"2,553.00",243,Lincoln Ave & Sunnyside Ave,181,LaSalle St & Illinois St,Customer,,
23485411,7/1/2019 10:38,7/1/2019 11:17,6393,"2,345.00",99,Lake Shore Dr & Ohio St,94,Clark St & Armitage Ave,Subscriber,Male,1976
23485412,7/1/2019 10:38,7/1/2019 11:07,2410,"1,743.00",5,State St & Harrison St,35,Streeter Dr & Grand Ave,Customer,Female,1997
23485414,7/1/2019 10:38,7/1/2019 10:56,502,"1,094.00",246,Ashland Ave & Belle Plaine Ave,113,Bissell St & Armitage Ave,Subscriber,Male,1992
23485417,7/1/2019 10:38,7/1/2019 10:49,2844,659,273,Michigan Ave & 18th St,624,Dearborn St & Van Buren St,Subscriber,Female,1981
23485418,7/1/2019 10:39,7/1/2019 10:42,1913,211,326,Clark St & Leland Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1976
23485419,7/1/2019 10:39,7/1/2019 11:01,6405,"1,363.00",67,Sheffield Ave & Fullerton Ave,180,Ritchie Ct & Banks St,Customer,Female,2000
23485421,7/1/2019 10:39,7/1/2019 11:01,1529,"1,345.00",67,Sheffield Ave & Fullerton Ave,180,Ritchie Ct & Banks St,Customer,Female,1998
23485422,7/1/2019 10:39,7/1/2019 11:07,1039,"1,698.00",459,Lakefront Trail & Bryn Mawr Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1990
23485423,7/1/2019 10:39,7/1/2019 11:00,684,"1,276.00",67,Sheffield Ave & Fullerton Ave,180,Ritchie Ct & Banks St,Customer,Female,1998
23485425,7/1/2019 10:39,7/1/2019 11:03,4597,"1,417.00",230,Lincoln Ave & Roscoe St,154,Southport Ave & Belmont Ave,Subscriber,Male,1989
23485426,7/1/2019 10:39,7/1/2019 10:50,1156,625,337,Clark St & Chicago Ave,289,Wells St & Concord Ln,Subscriber,Female,1986
23485427,7/1/2019 10:40,7/1/2019 10:47,4259,442,278,Wallace St & 35th St,148,State St & 33rd St,Subscriber,Male,1990
23485429,7/1/2019 10:40,7/1/2019 10:50,1287,608,53,Wells St & Huron St,199,Wabash Ave & Grand Ave,Subscriber,Male,1987
23485430,7/1/2019 10:40,7/1/2019 11:08,4751,"1,678.00",96,Desplaines St & Randolph St,81,Daley Center Plaza,Subscriber,Male,1991
23485431,7/1/2019 10:40,7/1/2019 10:55,6111,887,300,Broadway & Barry Ave,60,Dayton St & North Ave,Subscriber,Male,1978
23485432,7/1/2019 10:40,7/1/2019 10:52,5399,722,463,Clark St & Berwyn Ave,245,Clarendon Ave & Junior Ter,Subscriber,Male,1982
23485433,7/1/2019 10:40,7/1/2019 11:09,3357,"1,737.00",76,Lake Shore Dr & Monroe St,6,Dusable Harbor,Customer,,
23485434,7/1/2019 10:40,7/1/2019 10:45,4648,276,66,Clinton St & Lake St,192,Canal St & Adams St,Customer,Male,1981
23485435,7/1/2019 10:40,7/1/2019 10:48,2590,455,242,Damen Ave & Leland Ave,462,Winchester (Ravenswood) Ave & Balmoral Ave,Subscriber,Female,1962
23485436,7/1/2019 10:40,7/1/2019 11:01,3408,"1,219.00",117,Wilton Ave & Belmont Ave,113,Bissell St & Armitage Ave,Customer,Female,1996
23485437,7/1/2019 10:40,7/1/2019 16:15,1561,"20,096.00",174,Canal St & Madison St,174,Canal St & Madison St,Customer,Male,1989
23485438,7/1/2019 10:41,7/1/2019 11:09,6099,"1,712.00",76,Lake Shore Dr & Monroe St,6,Dusable Harbor,Customer,,
23485439,7/1/2019 10:41,7/1/2019 10:48,2371,419,286,Franklin St & Adams St (Temp),133,Kingsbury St & Kinzie St,Subscriber,Male,1962
23485440,7/1/2019 10:41,7/1/2019 10:45,1537,259,40,LaSalle St & Adams St,624,Dearborn St & Van Buren St,Subscriber,Male,1981
23485441,7/1/2019 10:41,7/1/2019 12:54,3508,"7,983.00",99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,,
23485442,7/1/2019 10:41,7/1/2019 11:33,3085,"3,128.00",406,Lake Park Ave & 35th St,406,Lake Park Ave & 35th St,Customer,,
23485443,7/1/2019 10:41,7/1/2019 10:59,1889,"1,092.00",382,Western Ave & Congress Pkwy,198,Green St & Madison St,Customer,Female,1997
23485444,7/1/2019 10:41,7/1/2019 11:03,1396,"1,329.00",96,Desplaines St & Randolph St,161,Rush St & Superior St,Subscriber,Male,1982
23485445,7/1/2019 10:41,7/1/2019 10:57,6116,910,61,Wood St & Milwaukee Ave,172,Rush St & Cedar St,Subscriber,,
23485447,7/1/2019 10:41,7/1/2019 10:44,3467,124,99,Lake Shore Dr & Ohio St,99,Lake Shore Dr & Ohio St,Customer,,
23485448,7/1/2019 10:42,7/1/2019 10:52,6323,653,39,Wabash Ave & Adams St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1973
23485449,7/1/2019 10:42,7/1/2019 11:05,3690,"1,373.00",268,Lake Shore Dr & North Blvd,77,Clinton St & Madison St,Subscriber,Male,1991
23485450,7/1/2019 10:42,7/1/2019 11:00,2095,"1,080.00",14,Morgan St & 18th St,281,Western Ave & 24th St,Subscriber,Male,1974
23485453,7/1/2019 10:42,7/1/2019 11:10,1559,"1,692.00",178,State St & 19th St,383,Paulina St & Flournoy St,Customer,,
23485454,7/1/2019 10:42,7/1/2019 11:10,2788,"1,703.00",291,Wells St & Evergreen Ave,177,Theater on the Lake,Subscriber,Male,1965
23485455,7/1/2019 10:42,7/1/2019 10:48,4960,337,327,Sheffield Ave & Webster Ave,224,Halsted St & Willow St,Subscriber,Male,1979
23485456,7/1/2019 10:42,7/1/2019 10:50,2342,457,93,Sheffield Ave & Willow St,327,Sheffield Ave & Webster Ave,Subscriber,Male,1984
23485458,7/1/2019 10:42,7/1/2019 11:23,5119,"2,468.00",99,Lake Shore Dr & Ohio St,94,Clark St & Armitage Ave,Customer,Female,1967
23485459,7/1/2019 10:42,7/1/2019 11:09,1042,"1,596.00",463,Clark St & Berwyn Ave,482,Campbell Ave & Montrose Ave,Subscriber,Female,1988
23485460,7/1/2019 10:42,7/1/2019 10:48,2775,361,80,Aberdeen St & Monroe St,638,Clinton St & Jackson Blvd,Subscriber,Male,1976
23485461,7/1/2019 10:42,7/1/2019 10:58,4544,943,85,Michigan Ave & Oak St,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1986
23485462,7/1/2019 10:42,7/1/2019 11:36,991,"3,240.00",196,Cityfront Plaza Dr & Pioneer Ct,340,Clark St & Wrightwood Ave,Customer,,
23485463,7/1/2019 10:43,7/1/2019 11:02,952,"1,143.00",284,Michigan Ave & Jackson Blvd,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1979
23485466,7/1/2019 10:43,7/1/2019 12:48,6274,"7,472.00",465,Marine Dr & Ainslie St,3,Shedd Aquarium,Customer,Female,1989
23485467,7/1/2019 10:43,7/1/2019 10:48,3918,309,166,Ashland Ave & Wrightwood Ave,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1993
23485469,7/1/2019 10:43,7/1/2019 11:16,6135,"1,957.00",334,Lake Shore Dr & Belmont Ave,623,Michigan Ave & 8th St,Subscriber,Female,1975
23485470,7/1/2019 10:43,7/1/2019 10:49,6247,315,112,Green St & Randolph St,56,Desplaines St & Kinzie St,Subscriber,Male,1949
23485472,7/1/2019 10:43,7/1/2019 10:52,4673,514,84,Milwaukee Ave & Grand Ave,119,Ashland Ave & Lake St,Subscriber,Male,1978
23485473,7/1/2019 10:43,7/1/2019 10:49,3502,359,197,Michigan Ave & Madison St,18,Wacker Dr & Washington St,Subscriber,Male,1964
23485474,7/1/2019 10:43,7/1/2019 11:14,133,"1,821.00",623,Michigan Ave & 8th St,623,Michigan Ave & 8th St,Customer,,
23485475,7/1/2019 10:44,7/1/2019 10:51,1030,423,34,Cannon Dr & Fullerton Ave,220,Clark St & Drummond Pl,Subscriber,Female,1995
23485476,7/1/2019 10:44,7/1/2019 10:49,1213,351,58,Marshfield Ave & Cortland St,333,Ashland Ave & Blackhawk St,Subscriber,Male,1975
23485477,7/1/2019 10:44,7/1/2019 10:51,4540,423,274,Racine Ave & 15th St,241,Morgan St & Polk St,Subscriber,Male,1994
23485478,7/1/2019 10:44,7/1/2019 11:22,1798,"2,286.00",268,Lake Shore Dr & North Blvd,225,Halsted St & Dickens Ave,Subscriber,Male,1967
23485479,7/1/2019 10:44,7/1/2019 11:15,5177,"1,838.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23485480,7/1/2019 10:44,7/1/2019 11:09,3133,"1,483.00",173,Mies van der Rohe Way & Chicago Ave,324,Stockton Dr & Wrightwood Ave,Customer,,
23485481,7/1/2019 10:44,7/1/2019 11:15,1150,"1,840.00",76,Lake Shore Dr & Monroe St,76,Lake Shore Dr & Monroe St,Customer,,
23485484,7/1/2019 10:44,7/1/2019 11:50,381,"3,918.00",465,Marine Dr & Ainslie St,76,Lake Shore Dr & Monroe St,Customer,Female,1988
23485485,7/1/2019 10:44,7/1/2019 10:50,3922,328,81,Daley Center Plaza,33,State St & Van Buren St,Subscriber,Female,1990
23485486,7/1/2019 10:44,7/1/2019 11:49,464,"3,897.00",465,Marine Dr & Ainslie St,76,Lake Shore Dr & Monroe St,Customer,Female,1986
23485487,7/1/2019 10:44,7/1/2019 10:58,4920,831,359,Larrabee St & Division St,85,Michigan Ave & Oak St,Subscriber,Female,1988
23485489,7/1/2019 10:45,7/1/2019 10:49,814,231,107,Desplaines St & Jackson Blvd,286,Franklin St & Adams St (Temp),Subscriber,Female,1976
23485490,7/1/2019 10:45,7/1/2019 10:50,4674,321,279,Halsted St & 35th St,405,Wentworth Ave & 35th St,Subscriber,Female,1992
23485491,7/1/2019 10:45,7/1/2019 13:04,2747,"8,333.00",35,Streeter Dr & Grand Ave,194,Wabash Ave & Wacker Pl,Customer,Male,1980
23485493,7/1/2019 10:45,7/1/2019 13:04,3982,"8,334.00",35,Streeter Dr & Grand Ave,194,Wabash Ave & Wacker Pl,Customer,Female,1976
23485494,7/1/2019 10:45,7/1/2019 11:01,2154,940,117,Wilton Ave & Belmont Ave,113,Bissell St & Armitage Ave,Customer,,
23485495,7/1/2019 10:45,7/1/2019 11:03,2754,"1,073.00",212,Wells St & Hubbard St,287,Franklin St & Monroe St,Customer,,
23485496,7/1/2019 10:45,7/1/2019 11:14,421,"1,742.00",45,Michigan Ave & Ida B Wells Dr,3,Shedd Aquarium,Customer,Female,1990
23485498,7/1/2019 10:45,7/1/2019 10:59,1426,790,35,Streeter Dr & Grand Ave,51,Clark St & Randolph St,Subscriber,Male,1990
23485499,7/1/2019 10:45,7/1/2019 12:46,4278,"7,232.00",35,Streeter Dr & Grand Ave,85,Michigan Ave & Oak St,Customer,,
